//0																													
//Oxygen,  1
//Nitrate, 1,1,0,0
//pH, 1,-0.015,0
//pH, 2,0.03,0
//pH, 3,0.005,0
//pH, 11,0,-0.0652
//pH, 29,0.005, -0.0652
//pH, 41, 0.008, 0
//pH, 50, 0, -0.02
//pH, 66, 0, 0.01
//Chl,  0.1697,  -0.013406
//BB, 1, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		280.96	0	2.4015	0	34.4408	0	27.456	0	189.00	0	55.93	0	14.86	8	0.028679	0	0.00013	0	7.8531	0	7.5523	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		271.71	0	2.4023	0	34.4252	0	27.444	0	190.50	0	56.36	0	15.07	8	0.028679	0	0.000134	0	7.8549	0	7.5536	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		261.52	0	2.3652	0	34.4083	0	27.433	0	192.70	0	56.96	0	19.11	8	0.030376	0	0.000126	0	7.8579	0	7.5555	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		250.99	0	2.5784	0	34.4197	0	27.422	0	191.50	0	56.91	0	23.56	8	0.028679	0	0.000126	0	7.8560	0	7.5564	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		241.64	0	2.6088	0	34.4149	0	27.415	0	191.00	0	56.80	0	15.79	8	0.028679	0	0.000126	0	7.8576	0	7.5579	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		229.44	0	2.5708	0	34.3967	0	27.404	0	192.30	0	57.13	0	12.98	8	0.028679	0	0.000126	0	7.8591	0	7.5583	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		221.39	0	2.5639	0	34.3929	0	27.402	0	194.00	0	57.62	0	13.95	8	0.028679	0	0.000133	0	7.8595	0	7.5584	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		211.05	0	2.5612	0	34.3857	0	27.396	0	195.10	0	57.94	0	5.23	8	0.030376	0	0.000129	0	7.8625	0	7.5608	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		200.85	0	2.4695	0	34.3673	0	27.39	0	198.30	0	58.75	0	15.52	8	0.028679	0	0.000127	0	7.8673	0	7.5635	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		191.19	0	2.1239	0	34.3263	0	27.389	0	208.10	0	61.10	0	15.22	8	0.028679	0	0.000176	0	7.8850	0	7.5747	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		181.11	0	1.6524	0	34.2545	0	27.374	0	231.60	0	67.16	0	15.98	8	0.03377	0	0.000132	0	7.9054	0	7.5867	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		171.73	0	1.4656	0	34.1968	0	27.343	0	249.30	0	71.92	0	17.50	8	0.035467	0	0.000136	0	7.9118	0	7.5896	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		161.35	0	1.9433	0	34.2226	0	27.322	0	246.60	0	72.02	0	18.32	8	0.03377	0	0.000136	0	7.8981	0	7.5833	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		151.33	0	1.7708	0	34.1929	0	27.313	0	244.80	0	71.17	0	15.78	8	0.040558	0	0.000137	0	7.9143	0	7.5955	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		139.54	0	1.7749	0	34.1862	0	27.307	0	254.70	0	74.05	0	13.10	8	0.037164	0	0.000137	0	7.9261	0	7.6059	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		130.74	0	1.4614	0	34.1476	0	27.304	0	266.70	0	76.90	0	11.16	8	0.043952	0	0.000137	0	7.9331	0	7.6078	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		120.82	0	0.9424	0	34.0983	0	27.308	0	282.00	0	80.21	0	6.71	8	0.049043	0	0.000154	0	7.9680	0	7.6323	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		110.83	0	0.6785	0	34.0508	0	27.291	0	310.70	0	87.74	0	9.35	8	0.059225	0	0.000151	0	7.9775	0	7.6371	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		100.78	0	0.6631	0	34.0292	0	27.275	0	320.50	0	90.46	0	14.53	8	0.076195	0	0.000165	0	7.9825	0	7.6412	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		94.22	0	0.7156	0	33.9797	0	27.23	0	323.50	0	91.40	0	3.84	8	0.11862	0	0.0002	0	8.0086	0	7.6655	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		87.88	0	0.6852	0	33.9401	0	27.201	0	337.40	0	95.22	0	4.39	8	0.178015	0	0.000395	0	8.0190	0	7.6744	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		81.14	0	0.7673	0	33.9293	0	27.185	0	347.40	0	98.25	0	16.89	8	0.211955	0	0.000293	0	8.0226	0	7.6787	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		74.77	0	0.7816	0	33.9267	0	27.182	0	353.60	0	100.04	0	9.53	8	0.225531	0	0.000321	0	8.0237	0	7.6797	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		68.29	0	0.8099	0	33.9242	0	27.178	0	355.70	0	100.70	0	8.44	8	0.247592	0	0.000318	0	8.0247	0	7.6807	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		62.06	0	0.8271	0	33.9284	0	27.18	0	357.00	0	101.12	0	10.24	8	0.208561	0	0.000307	0	8.0240	0	7.6801	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		55.55	0	0.8561	0	33.9261	0	27.175	0	357.40	0	101.31	0	10.64	8	0.213652	0	0.000281	0	8.0241	0	7.6804	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		49.78	0	0.8759	0	33.9264	0	27.174	0	358.40	0	101.64	0	7.42	8	0.213652	0	0.000322	0	8.0233	0	7.6798	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		44.05	0	0.8758	0	33.9261	0	27.174	0	358.90	0	101.78	0	12.36	8	0.201773	0	0.000318	0	8.0223	0	7.6787	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		38.45	0	0.876	0	33.9262	0	27.174	0	359.30	0	101.90	0	14.04	8	0.206864	0	0.000314	0	8.0213	0	7.6776	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		32.43	0	0.8754	0	33.9262	0	27.174	0	359.50	0	101.95	0	10.50	8	0.206864	0	0.000337	0	8.0201	0	7.6763	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		27.13	0	0.8736	0	33.9262	0	27.174	0	359.70	0	102.00	0	12.56	8	0.198379	0	0.000298	0	8.0198	0	7.6758	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		22.99	0	0.8737	0	33.926	0	27.174	0	359.70	0	102.00	0	12.95	8	0.194985	0	0.000363	0	8.0190	0	7.6749	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		18.19	0	0.8732	0	33.9261	0	27.174	0	359.90	0	102.06	0	10.42	8	0.1865	0	0.0003	0	8.0181	0	7.6739	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		12.4	0	0.873	0	33.9263	0	27.174	0	360.00	0	102.09	0	15.45	8	0.227228	0	0.000347	0	8.0189	0	7.6744	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		9.11	0	0.8737	0	33.926	0	27.174	0	360.20	0	102.15	0	11.15	8	0.20347	0	0.000318	0	8.0182	0	7.6737	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186		5.79	0	0.8749	0	33.9262	0	27.174	0	360.30	0	102.18	0	8.54	8	0.193288	0	0.000322	0	8.0187	0	7.6741	0
9092SoOcn	23	C	11/21/2014	6:47	228.091	-60.186																							
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		1599.24	0	1.3854	0	34.7267	0	27.781	0	199.80	0	57.73	0	1.48	8	0.032073	0	0.000113	0	7.8838	0	7.6095	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		1498.27	0	1.4684	0	34.7282	0	27.775	0	198.80	0	57.56	0	2.06	8	0.028679	0	0.000115	0	7.8849	0	7.6083	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		1399	0	1.5759	0	34.7289	0	27.766	0	197.50	0	57.34	0	7.64	8	0.028679	0	0.000113	0	7.8841	0	7.6057	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		1297.88	0	1.6701	0	34.7288	0	27.758	0	195.90	0	57.02	0	5.52	8	0.028679	0	0.000113	0	7.8853	0	7.6048	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		1199.21	0	1.7633	0	34.7258	0	27.747	0	193.80	0	56.54	0	-2.43	8	0.028679	0	0.000116	0	7.8840	0	7.6017	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		1099.03	0	1.8313	0	34.7212	0	27.737	0	191.80	0	56.05	0	16.11	8	0.028679	0	0.000118	0	7.8828	0	7.5982	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		999.18	0	1.9622	0	34.7173	0	27.722	0	189.30	0	55.50	0	5.49	8	0.028679	0	0.000116	0	7.8819	0	7.5959	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		951.55	0	1.9941	0	34.7124	0	27.716	0	187.80	0	55.10	0	15.39	8	0.030376	0	0.000116	0	7.8844	0	7.5975	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		901.51	0	2.0281	0	34.7067	0	27.708	0	186.50	0	54.77	0	7.04	8	0.030376	0	0.000119	0	7.8817	0	7.5938	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		850.89	0	2.0624	0	34.6987	0	27.698	0	184.70	0	54.28	0	10.07	8	0.030376	0	0.000116	0	7.8782	0	7.5895	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		801.49	0	2.1305	0	34.6922	0	27.687	0	183.50	0	54.02	0	7.12	8	0.030376	0	0.000116	0	7.8796	0	7.5901	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		751.34	0	2.1835	0	34.6803	0	27.672	0	181.70	0	53.56	0	8.22	8	0.030376	0	0.000122	0	7.8744	0	7.5844	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		701.47	0	2.2083	0	34.665	0	27.657	0	179.80	0	53.03	0	12.00	8	0.030376	0	0.000118	0	7.8714	0	7.5804	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		650.89	0	2.2312	0	34.6548	0	27.647	0	178.40	0	52.64	0	14.42	8	0.030376	0	0.000122	0	7.8698	0	7.5775	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		600.46	0	2.2405	0	34.6417	0	27.635	0	177.90	0	52.50	0	5.43	8	0.030376	0	0.000119	0	7.8648	0	7.5714	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		550.91	0	2.2133	0	34.6084	0	27.611	0	177.50	0	52.33	0	11.57	8	0.028679	0	0.000122	0	7.8560	0	7.5614	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		501.03	0	2.23	0	34.5843	0	27.59	0	177.00	0	52.20	0	14.33	8	0.028679	0	0.000125	0	7.8491	0	7.5536	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		451.41	0	2.3951	0	34.5685	0	27.561	0	176.60	0	52.29	0	14.32	8	0.028679	0	0.000125	0	7.8525	0	7.5573	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		401.45	0	2.4031	0	34.5452	0	27.541	0	176.60	0	52.30	0	13.07	8	0.028679	0	0.000122	0	7.8502	0	7.5537	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		381.57	0	2.4153	0	34.5316	0	27.529	0	177.10	0	52.45	0	13.98	8	0.028679	0	0.000134	0	7.8477	0	7.5509	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		361.69	0	2.424	0	34.5212	0	27.52	0	179.50	0	53.17	0	10.47	8	0.028679	0	0.000129	0	7.8474	0	7.5502	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		351.09	0	2.2832	0	34.4998	0	27.516	0	181.30	0	53.51	0	9.60	8	0.030376	0	0.000137	0	7.8445	0	7.5452	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		341.55	0	2.1929	0	34.4815	0	27.509	0	184.40	0	54.29	0	6.86	8	0.028679	0	0.000129	0	7.8443	0	7.5435	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		330.09	0	2.2102	0	34.4698	0	27.498	0	185.10	0	54.52	0	9.60	8	0.028679	0	0.000143	0	7.8456	0	7.5445	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		321.26	0	2.2107	0	34.4628	0	27.492	0	187.00	0	55.08	0	11.35	8	0.028679	0	0.000129	0	7.8485	0	7.5469	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		311.39	0	2.2808	0	34.4573	0	27.481	0	187.20	0	55.23	0	-1.63	8	0.030376	0	0.000129	0	7.8478	0	7.5469	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		301.46	0	2.3747	0	34.4541	0	27.47	0	186.40	0	55.12	0	17.48	8	0.032073	0	0.000125	0	7.8494	0	7.5493	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		290.96	0	2.3742	0	34.4493	0	27.466	0	187.60	0	55.48	0	13.32	8	0.028679	0	0.000126	0	7.8510	0	7.5505	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		281.65	0	2.3396	0	34.4395	0	27.461	0	189.20	0	55.90	0	15.54	8	0.028679	0	0.000129	0	7.8517	0	7.5503	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		271.17	0	2.298	0	34.4297	0	27.457	0	191.20	0	56.42	0	7.59	8	0.030376	0	0.000127	0	7.8524	0	7.5500	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		261.12	0	2.3318	0	34.4224	0	27.448	0	192.00	0	56.71	0	9.80	8	0.028679	0	0.000125	0	7.8541	0	7.5517	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		251.35	0	2.3477	0	34.4057	0	27.433	0	194.30	0	57.40	0	19.70	8	0.028679	0	0.000129	0	7.8552	0	7.5526	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		240.96	0	2.3505	0	34.4019	0	27.43	0	195.00	0	57.61	0	10.15	8	0.028679	0	0.000133	0	7.8564	0	7.5534	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		231.23	0	2.2944	0	34.3876	0	27.423	0	197.40	0	58.23	0	20.54	8	0.030376	0	0.000132	0	7.8593	0	7.5550	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		218.28	0	2.1783	0	34.3634	0	27.415	0	203.70	0	59.91	0	9.02	8	0.028679	0	0.00013	0	7.8636	0	7.5569	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		208.97	0	2.018	0	34.3351	0	27.406	0	209.90	0	61.47	0	19.09	8	0.030376	0	0.000133	0	7.8708	0	7.5610	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		201.52	0	1.9453	0	34.3144	0	27.396	0	215.30	0	62.92	0	7.49	8	0.030376	0	0.000129	0	7.8738	0	7.5625	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		191.22	0	1.885	0	34.2917	0	27.383	0	221.40	0	64.60	0	11.45	8	0.030376	0	0.00013	0	7.8803	0	7.5673	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		181.08	0	1.9129	0	34.2741	0	27.366	0	225.40	0	65.80	0	7.45	8	0.032073	0	0.000134	0	7.8827	0	7.5695	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		171.46	0	1.923	0	34.2619	0	27.356	0	228.90	0	66.84	0	5.04	8	0.030376	0	0.00013	0	7.8927	0	7.5785	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		161.53	0	1.7368	0	34.2316	0	27.348	0	238.80	0	69.38	0	12.32	8	0.032073	0	0.00013	0	7.9027	0	7.5848	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		151.49	0	1.3264	0	34.1605	0	27.326	0	256.80	0	73.80	0	6.78	8	0.038861	0	0.000141	0	7.9265	0	7.6007	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		138.84	0	1.1429	0	34.1152	0	27.305	0	276.50	0	79.06	0	14.92	8	0.043952	0	0.00014	0	7.9479	0	7.6174	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		130.85	0	0.8997	0	34.0779	0	27.295	0	293.40	0	83.35	0	15.05	8	0.055831	0	0.000141	0	7.9610	0	7.6258	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		121.42	0	0.6553	0	34.0406	0	27.284	0	310.80	0	87.71	0	11.29	8	0.072801	0	0.000158	0	7.9725	0	7.6327	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		110.81	0	0.6102	0	34.0112	0	27.264	0	320.40	0	90.29	0	1.01	8	0.103347	0	0.000169	0	7.9937	0	7.6511	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		101.05	0	0.5436	0	33.9731	0	27.239	0	336.20	0	94.56	0	10.71	8	0.120317	0	0.000209	0	8.0041	0	7.6594	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		94.97	0	0.5677	0	33.9528	0	27.22	0	343.40	0	96.63	0	14.23	8	0.120317	0	0.0002	0	8.0113	0	7.6662	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		88.77	0	0.6312	0	33.9361	0	27.202	0	349.00	0	98.36	0	6.61	8	0.140681	0	0.000224	0	8.0156	0	7.6708	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		82.78	0	0.6977	0	33.9316	0	27.193	0	353.30	0	99.74	0	9.61	8	0.159348	0	0.000298	0	8.0205	0	7.6760	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		77.1	0	0.8429	0	33.9207	0	27.172	0	355.20	0	100.64	0	6.99	8	0.193288	0	0.000308	0	8.0233	0	7.6803	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		71.43	0	0.8989	0	33.9199	0	27.167	0	357.80	0	101.53	0	12.41	8	0.206864	0	0.000344	0	8.0257	0	7.6831	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		65.52	0	0.9069	0	33.9202	0	27.166	0	359.80	0	102.12	0	5.15	8	0.225531	0	0.000353	0	8.0257	0	7.6831	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		59.89	0	0.9085	0	33.9202	0	27.166	0	360.70	0	102.38	0	6.24	8	0.235713	0	0.00036	0	8.0269	0	7.6840	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		54.35	0	0.9094	0	33.9204	0	27.166	0	361.30	0	102.55	0	7.18	8	0.217046	0	0.000335	0	8.0258	0	7.6828	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		48.91	0	0.9108	0	33.9202	0	27.166	0	361.50	0	102.61	0	2.38	8	0.211955	0	0.000351	0	8.0260	0	7.6829	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		43.22	0	0.9243	0	33.919	0	27.164	0	361.80	0	102.73	0	8.32	8	0.198379	0	0.000357	0	8.0251	0	7.6820	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		37.76	0	0.9382	0	33.9178	0	27.162	0	362.00	0	102.82	0	7.28	8	0.20347	0	0.000357	0	8.0253	0	7.6822	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		32.51	0	0.9462	0	33.917	0	27.161	0	362.30	0	102.93	0	-0.13	8	0.183106	0	0.000396	0	8.0235	0	7.6805	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		27.34	0	0.952	0	33.9166	0	27.16	0	362.50	0	103.00	0	8.88	8	0.188197	0	0.000347	0	8.0238	0	7.6807	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		22.13	0	1.0136	0	33.9098	0	27.149	0	362.10	0	103.05	0	7.21	8	0.144075	0	0.000346	0	8.0227	0	7.6804	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		17.26	0	1.0566	0	33.9062	0	27.143	0	361.80	0	103.07	0	1.05	8	0.144075	0	0.000379	0	8.0219	0	7.6800	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		12.64	0	1.0753	0	33.9066	0	27.141	0	361.70	0	103.09	0	2.21	8	0.125408	0	0.000378	0	8.0211	0	7.6794	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959		7.68	0	1.073	0	33.9077	0	27.142	0	361.80	0	103.12	0	6.98	8	0.127105	0	0.000353	0	8.0201	0	7.6783	0
9092SoOcn	24	C	12/1/2014	15:13	228.842	-59.959																							
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		1599.46	0	1.342	0	34.7256	0	27.784	0	200.00	0	57.72	0	15.63	8	0.028679	0	0.000112	0	7.8829	0	7.6082	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		1498.92	0	1.4299	0	34.7274	0	27.778	0	198.50	0	57.42	0	8.89	8	0.030376	0	0.000113	0	7.8826	0	7.6058	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		1398.74	0	1.5209	0	34.7287	0	27.771	0	197.60	0	57.29	0	10.53	8	0.030376	0	0.000115	0	7.8829	0	7.6041	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		1299.81	0	1.6191	0	34.7285	0	27.762	0	196.80	0	57.20	0	13.01	8	0.028679	0	0.000116	0	7.8859	0	7.6049	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		1199.31	0	1.7035	0	34.7278	0	27.754	0	195.40	0	56.92	0	5.72	8	0.028679	0	0.000115	0	7.8864	0	7.6032	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		1099.24	0	1.7996	0	34.7262	0	27.744	0	193.50	0	56.50	0	9.06	8	0.030376	0	0.000179	0	7.8868	0	7.6016	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		999.92	0	1.9137	0	34.7204	0	27.729	0	190.50	0	55.78	0	20.39	8	0.028679	0	0.000116	0	7.8847	0	7.5980	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		951.42	0	1.9561	0	34.7173	0	27.723	0	189.40	0	55.52	0	18.60	8	0.030376	0	0.000119	0	7.8892	0	7.6015	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		901.22	0	1.9967	0	34.7123	0	27.715	0	188.10	0	55.20	0	4.23	8	0.028679	0	0.000122	0	7.8876	0	7.5989	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		850.86	0	2.0316	0	34.7055	0	27.707	0	186.40	0	54.74	0	7.77	8	0.028679	0	0.000122	0	7.8850	0	7.5954	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		801.06	0	2.0762	0	34.7005	0	27.698	0	185.20	0	54.45	0	20.60	8	0.028679	0	0.000116	0	7.8832	0	7.5928	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		751.67	0	2.1226	0	34.6945	0	27.689	0	184.20	0	54.22	0	15.78	8	0.028679	0	0.000118	0	7.8821	0	7.5907	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		701.17	0	2.1514	0	34.683	0	27.677	0	182.40	0	53.72	0	11.40	8	0.028679	0	0.000141	0	7.8781	0	7.5859	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		651.74	0	2.1897	0	34.6717	0	27.665	0	180.70	0	53.27	0	17.36	8	0.030376	0	0.000122	0	7.8750	0	7.5819	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		601.63	0	2.2181	0	34.6543	0	27.648	0	178.70	0	52.71	0	8.54	8	0.028679	0	0.000122	0	7.8653	0	7.5717	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		551.54	0	2.2568	0	34.6356	0	27.629	0	177.20	0	52.31	0	3.04	8	0.028679	0	0.000122	0	7.8640	0	7.5694	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		500.67	0	2.2733	0	34.6129	0	27.609	0	176.70	0	52.18	0	10.10	8	0.030376	0	0.000123	0	7.8598	0	7.5642	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		451.11	0	2.3273	0	34.5917	0	27.586	0	175.90	0	52.01	0	14.66	8	0.032073	0	0.000123	0	7.8549	0	7.5588	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		401.51	0	2.3665	0	34.5653	0	27.561	0	176.00	0	52.08	0	12.57	8	0.030376	0	0.000119	0	7.8519	0	7.5549	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		381.64	0	2.3848	0	34.5541	0	27.55	0	176.30	0	52.19	0	12.59	8	0.028679	0	0.000125	0	7.8506	0	7.5533	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		361.58	0	2.376	0	34.5309	0	27.532	0	177.50	0	52.52	0	16.43	8	0.030376	0	0.000139	0	7.8468	0	7.5490	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		351.59	0	2.36	0	34.5212	0	27.526	0	178.90	0	52.91	0	1.71	8	0.028679	0	0.000139	0	7.8464	0	7.5481	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		339.46	0	2.3644	0	34.5148	0	27.52	0	179.50	0	53.09	0	12.50	8	0.030376	0	0.000129	0	7.8485	0	7.5497	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		330.85	0	2.4131	0	34.5137	0	27.515	0	179.10	0	53.04	0	1.33	8	0.030376	0	0.000132	0	7.8489	0	7.5505	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		321.4	0	2.3965	0	34.5049	0	27.509	0	179.90	0	53.25	0	24.77	8	0.028679	0	0.000129	0	7.8490	0	7.5501	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		310.76	0	2.4447	0	34.5008	0	27.501	0	180.20	0	53.40	0	13.93	8	0.032073	0	0.000143	0	7.8497	0	7.5510	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		301.42	0	2.4484	0	34.4945	0	27.496	0	180.60	0	53.52	0	7.76	8	0.032073	0	0.000132	0	7.8482	0	7.5494	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		291.09	0	2.4355	0	34.4817	0	27.487	0	181.30	0	53.71	0	10.59	8	0.028679	0	0.000132	0	7.8488	0	7.5494	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		281.6	0	2.4172	0	34.4723	0	27.481	0	182.80	0	54.12	0	14.98	8	0.028679	0	0.000139	0	7.8488	0	7.5489	0
9092SoOcn	25	C	12/11/2014	23:47	229.525	-60.049		271.4	0	2.3987	0	34.4624	0	27.474	0	184.30	0	54.54	0	19.34	8	0.030376	0	0.000129	0	7.8515	0	7.5507	0
