//0																									
//Oxygen,  1.04
//Nitrate, 1, 0.95, 0, -4
//Nitrate, 51, 0.95, 0,0 
//Nitrate, 64, 0.95, 1, 2
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF
7647CALCURRENT	73	C	11/27/2013	08:43	235.275	33.873		41.5	0	14.2557	0	33.1171	0	24.534	0	254.28	0	97.54	0	1.03	0	1.49	0	0.000245	0
7647CALCURRENT	73	C	11/27/2013	08:43	235.275	33.873		36.53	0	14.5037	0	33.164	0	24.521	0	257.30	0	99.22	0	0.98	0	1.79	0	0.000252	0
7647CALCURRENT	73	C	11/27/2013	08:43	235.275	33.873		31.41	0	14.5525	0	33.1621	0	24.509	0	259.06	0	100.00	0	0.66	0	2.39	0	0.000309	0
7647CALCURRENT	73	C	11/27/2013	08:43	235.275	33.873		26.81	0	14.4606	0	33.1265	0	24.498	0	260.73	0	100.44	0	0.78	0	2.48	0	0.000281	0
7647CALCURRENT	73	C	11/27/2013	08:43	235.275	33.873		21.75	0	14.3914	0	33.0896	0	24.482	0	261.87	0	100.71	0	0.75	0	2.78	0	0.000316	0
7647CALCURRENT	73	C	11/27/2013	08:43	235.275	33.873		16.75	0	14.3355	0	33.0672	0	24.475	0	262.70	0	100.90	0	0.56	0	2.89	0	0.000313	0
7647CALCURRENT	73	C	11/27/2013	08:43	235.275	33.873		11.79	0	14.1903	0	32.9967	0	24.446	0	263.95	0	101.04	0	0.69	0	3.16	0	0.000414	0
7647CALCURRENT	73	C	11/27/2013	08:43	235.275	33.873		7.87	0	14.5006	0	33.0151	0	24.396	0	266.24	0	102.57	0	0.12	0	3.38	0	0.000339	0
7647CALCURRENT	73	C	11/27/2013	08:43	235.275	33.873																			
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		999.23	0	3.7919	0	34.4629	0	27.333	0	17.26	0	5.29	0	43.60	0	0.09	0	0.000089	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		951.14	0	3.9197	0	34.454	0	27.311	0	15.39	0	4.73	0	43.38	0	0.08	0	0.000089	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		901.64	0	3.9825	0	34.4284	0	27.283	0	12.48	0	3.84	0	43.21	0	0.1	0	0.000087	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		851.43	0	4.1288	0	34.4072	0	27.25	0	9.78	0	3.02	0	43.56	0	0.09	0	0.000089	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		801.61	0	4.2766	0	34.3825	0	27.213	0	7.90	0	2.45	0	43.46	0	0.1	0	0.000089	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		750.69	0	4.4715	0	34.3457	0	27.16	0	6.86	0	2.14	0	42.96	0	0.1	0	0.000085	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		701.04	0	4.5812	0	34.3227	0	27.129	0	6.76	0	2.11	0	43.07	0	0.09	0	0.000089	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		651.09	0	5.0123	0	34.3177	0	27.073	0	6.86	0	2.16	0	41.88	0	0.1	0	0.000085	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		600.91	0	5.2484	0	34.2966	0	27.027	0	7.49	0	2.37	0	41.34	0	0.11	0	0.000089	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		551.57	0	5.4584	0	34.2625	0	26.973	0	9.15	0	2.91	0	40.71	0	0.1	0	0.000089	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		500.81	0	5.7027	0	34.2262	0	26.912	0	12.79	0	4.10	0	40.09	0	0.08	0	0.000085	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		451.23	0	5.5232	0	34.1055	0	26.835	0	28.39	0	9.05	0	39.56	0	0.09	0	0.000083	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		401.04	0	6.0214	0	34.1067	0	26.772	0	32.24	0	10.39	0	38.63	0	0.08	0	0.000089	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		381.48	0	6.1777	0	34.0917	0	26.739	0	35.67	0	11.54	0	38.02	0	0.09	0	0.000089	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		360.85	0	6.278	0	34.053	0	26.694	0	49.09	0	15.92	0	36.74	0	0.09	0	0.000089	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		351.34	0	6.3419	0	34.0417	0	26.676	0	54.50	0	17.70	0	36.32	0	0.08	0	0.000087	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		340.85	0	6.623	0	34.0641	0	26.657	0	49.92	0	16.32	0	36.05	0	0.08	0	0.000085	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		330.87	0	6.6302	0	34.0493	0	26.643	0	56.68	0	18.53	0	35.79	0	0.07	0	0.000089	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		321.23	0	6.7626	0	34.0651	0	26.638	0	55.85	0	18.32	0	35.82	0	0.08	0	0.000085	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		311.35	0	6.9165	0	34.0607	0	26.613	0	54.81	0	18.04	0	35.25	0	0.08	0	0.000085	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		300.96	0	7.0423	0	34.0554	0	26.591	0	56.47	0	18.64	0	34.78	0	0.09	0	0.000085	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		291.5	0	7.0934	0	34.0412	0	26.572	0	61.78	0	20.41	0	33.89	0	0.09	0	0.000087	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		281.03	0	7.1479	0	34.0221	0	26.549	0	69.68	0	23.05	0	32.74	0	0.09	0	0.000089	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		271.67	0	7.1247	0	33.997	0	26.531	0	82.47	0	27.26	0	31.98	0	0.08	0	0.00009	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		261.62	0	7.3682	0	34.0077	0	26.505	0	89.23	0	29.66	0	31.70	0	0.08	0	0.00009	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		250.88	0	7.6134	0	34.0126	0	26.474	0	90.17	0	30.15	0	31.58	0	0.09	0	0.000092	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		240.74	0	7.7997	0	34.0002	0	26.436	0	88.92	0	29.85	0	30.56	0	0.08	0	0.000096	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		231.37	0	7.8871	0	33.9948	0	26.418	0	93.29	0	31.38	0	30.25	0	0.06	0	0.00009	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		220.78	0	8.0244	0	33.9978	0	26.4	0	93.91	0	31.69	0	29.96	0	0.07	0	0.0001	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		210.94	0	8.1098	0	33.9969	0	26.387	0	93.08	0	31.47	0	29.89	0	0.06	0	0.000104	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		200.76	0	8.2293	0	33.9857	0	26.359	0	95.99	0	32.54	0	29.39	0	0.08	0	0.000104	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		191.42	0	8.5233	0	33.982	0	26.311	0	94.02	0	32.08	0	29.02	0	0.06	0	0.000113	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		181.25	0	8.6547	0	33.9692	0	26.28	0	94.02	0	32.17	0	28.58	0	0.07	0	0.0001	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		171.26	0	8.6512	0	33.9267	0	26.245	0	100.26	0	34.30	0	27.97	0	0.06	0	0.000102	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		161.53	0	8.6085	0	33.8632	0	26.199	0	112.11	0	38.30	0	25.62	0	0.05	0	0.000107	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		151.71	0	8.7011	0	33.8371	0	26.163	0	134.78	0	46.13	0	27.02	0	0.06	0	0.000098	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		141.01	0	8.7123	0	33.7506	0	26.089	0	144.35	0	49.39	0	22.32	0	0.05	0	0.000096	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		131.35	0	8.8503	0	33.6689	0	25.999	0	164.53	0	56.44	0	22.77	0	0.06	0	0.000098	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		121.22	0	9.017	0	33.5926	0	25.909	0	171.18	0	58.91	0	20.68	0	0.06	0	0.000096	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		111.3	0	9.2486	0	33.5011	0	25.795	0	180.96	0	62.56	0	18.44	0	0.05	0	0.000109	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		101.58	0	9.8043	0	33.4596	0	25.668	0	183.98	0	64.37	0	18.43	0	0.09	0	0.000113	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		96.28	0	9.8944	0	33.3716	0	25.58	0	185.64	0	65.05	0	17.10	0	0.11	0	0.000115	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		91.72	0	10.018	0	33.3474	0	25.539	0	190.32	0	66.86	0	16.71	0	0.11	0	0.000126	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		86.64	0	10.16	0	33.306	0	25.48	0	196.66	0	69.28	0	15.61	0	0.19	0	0.000119	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		81.86	0	10.4961	0	33.214	0	25.344	0	207.79	0	73.70	0	13.17	0	0.19	0	0.000132	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		76.84	0	10.5794	0	33.1479	0	25.274	0	215.38	0	76.50	0	11.43	0	0.22	0	0.000122	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		71.56	0	10.6618	0	33.0903	0	25.212	0	223.81	0	79.60	0	9.43	0	0.26	0	0.000122	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		66.75	0	10.9182	0	33.0288	0	25.114	0	233.48	0	83.47	0	7.45	0	0.3	0	0.000141	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		61.93	0	11.8377	0	33.1064	0	25.01	0	236.81	0	86.38	0	7.04	0	0.4	0	0.000139	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		56.4	0	12.5248	0	33.1324	0	24.899	0	240.24	0	88.93	0	4.99	0	0.43	0	0.000154	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		51.29	0	13.6858	0	33.225	0	24.744	0	238.06	0	90.32	0	2.88	0	0.53	0	0.000166	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		46.66	0	13.6389	0	33.1308	0	24.675	0	246.90	0	93.53	0	2.47	0	0.84	0	0.000188	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		41.62	0	13.7936	0	33.1614	0	24.668	0	251.26	0	95.51	0	2.18	0	0.95	0	0.000192	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		36.73	0	13.9579	0	33.1401	0	24.616	0	253.24	0	96.57	0	1.74	0	1.18	0	0.000203	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		31.75	0	14.3781	0	33.1609	0	24.545	0	255.22	0	98.17	0	1.30	0	1.65	0	0.000269	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		26.5	0	14.5993	0	33.0425	0	24.398	0	257.82	0	99.54	0	0.44	0	2.14	0	0.00029	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		21.76	0	14.6424	0	32.9936	0	24.347	0	260.52	0	100.64	0	0.19	0	2.5	0	0.000311	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		16.78	0	14.7194	0	32.9062	0	24.257	0	262.91	0	101.67	0	-0.64	0	2.53	0	0.000299	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		11.63	0	14.7272	0	32.9008	0	24.251	0	262.81	0	101.64	0	-0.24	0	2.47	0	0.000341	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87		7.67	0	14.7252	0	32.9005	0	24.251	0	262.81	0	101.64	0	-0.35	0	2.33	0	0.000309	0
7647CALCURRENT	74	C	12/2/2013	12:38	235.346	33.87																			
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		999.2	0	3.8354	0	34.4591	0	27.325	0	16.33	0	5.01	0	43.46	0	0.08	0	0.000083	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		950.77	0	3.9226	0	34.4427	0	27.302	0	14.14	0	4.35	0	43.29	0	0.09	0	0.00009	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		900.84	0	4.0331	0	34.4218	0	27.272	0	11.02	0	3.40	0	43.46	0	0.09	0	0.000087	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		851.16	0	4.1802	0	34.3996	0	27.238	0	8.94	0	2.76	0	43.55	0	0.09	0	0.000087	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		801.04	0	4.3362	0	34.3735	0	27.199	0	7.38	0	2.29	0	43.34	0	0.09	0	0.000085	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		750.51	0	4.4837	0	34.346	0	27.159	0	6.86	0	2.14	0	43.08	0	0.09	0	0.000083	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		701.45	0	4.8997	0	34.3522	0	27.115	0	6.76	0	2.13	0	42.41	0	0.09	0	0.000092	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		651.18	0	5.0702	0	34.3288	0	27.075	0	6.76	0	2.13	0	41.55	0	0.09	0	0.000089	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		600.96	0	5.2301	0	34.2995	0	27.032	0	7.28	0	2.31	0	41.77	0	0.09	0	0.000087	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		551.19	0	5.2758	0	34.2413	0	26.978	0	10.09	0	3.20	0	41.21	0	0.09	0	0.000081	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		501.38	0	5.3018	0	34.1634	0	26.911	0	18.82	0	5.97	0	40.87	0	0.08	0	0.000085	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		451.36	0	5.4615	0	34.0958	0	26.835	0	32.14	0	10.22	0	39.91	0	0.09	0	0.000085	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		401.09	0	6.1053	0	34.1066	0	26.761	0	31.41	0	10.15	0	38.52	0	0.08	0	0.000089	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		379.24	0	6.0941	0	34.065	0	26.728	0	40.66	0	13.13	0	38.06	0	0.08	0	0.000087	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		361.29	0	6.1563	0	34.0355	0	26.696	0	49.82	0	16.10	0	36.86	0	0.06	0	0.000089	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		350.76	0	6.3776	0	34.0558	0	26.683	0	55.02	0	17.88	0	36.81	0	0.07	0	0.00009	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		341.56	0	6.4165	0	34.04	0	26.665	0	54.18	0	17.62	0	36.01	0	0.08	0	0.000087	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		331.42	0	6.5253	0	34.0417	0	26.651	0	58.45	0	19.06	0	35.78	0	0.09	0	0.000089	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		321.3	0	6.6736	0	34.0478	0	26.636	0	57.82	0	18.92	0	35.95	0	0.07	0	0.000085	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		311.54	0	6.8211	0	34.0429	0	26.612	0	58.66	0	19.26	0	34.78	0	0.07	0	0.000089	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		301.13	0	6.7961	0	34.0197	0	26.596	0	70.51	0	23.14	0	33.82	0	0.09	0	0.000089	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		291.56	0	6.8748	0	34.0094	0	26.577	0	77.90	0	25.60	0	33.53	0	0.07	0	0.000087	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		281.63	0	6.9817	0	34.0072	0	26.56	0	81.74	0	26.93	0	32.81	0	0.07	0	0.000085	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		271.31	0	7.1512	0	34.0013	0	26.531	0	86.22	0	28.52	0	32.16	0	0.09	0	0.000094	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		261.5	0	7.2504	0	33.9815	0	26.5	0	94.02	0	31.17	0	31.31	0	0.06	0	0.000089	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		249.37	0	7.4347	0	33.9745	0	26.468	0	99.42	0	33.10	0	30.26	0	0.07	0	0.000096	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		241.36	0	7.5137	0	33.9629	0	26.447	0	109.62	0	36.55	0	29.12	0	0.06	0	0.000092	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		230.88	0	7.6534	0	33.9615	0	26.425	0	115.23	0	38.55	0	29.34	0	0.07	0	0.000092	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		221.2	0	7.9043	0	33.9806	0	26.404	0	111.49	0	37.51	0	29.74	0	0.08	0	0.000096	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		210.86	0	8.0169	0	33.9662	0	26.375	0	101.82	0	34.34	0	28.89	0	0.06	0	0.000094	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		201.55	0	7.9927	0	33.9518	0	26.367	0	118.25	0	39.86	0	27.96	0	0.07	0	0.000092	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		191.18	0	8.2835	0	33.9654	0	26.334	0	104.31	0	35.40	0	29.16	0	0.06	0	0.000102	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		181.41	0	8.2523	0	33.9154	0	26.297	0	122.82	0	41.64	0	26.35	0	0.07	0	0.000094	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		171.59	0	8.4178	0	33.8892	0	26.25	0	136.66	0	46.49	0	26.56	0	0.06	0	0.000098	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		161.77	0	8.736	0	33.8979	0	26.208	0	117.10	0	40.13	0	27.47	0	0.08	0	0.0001	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		151.53	0	8.8777	0	33.8683	0	26.161	0	119.08	0	40.93	0	27.38	0	0.08	0	0.000105	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		141.32	0	9.0025	0	33.7779	0	26.066	0	123.76	0	42.63	0	25.75	0	0.06	0	0.000154	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		131.66	0	9.1109	0	33.727	0	26.006	0	137.07	0	47.31	0	24.30	0	0.06	0	0.000122	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		121.67	0	9.2623	0	33.6572	0	25.923	0	151.22	0	52.35	0	22.79	0	0.06	0	0.000115	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		111.09	0	9.4105	0	33.5982	0	25.85	0	156.94	0	54.49	0	21.98	0	0.06	0	0.000113	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		101.77	0	9.6737	0	33.5318	0	25.751	0	164.63	0	57.47	0	21.02	0	0.06	0	0.000117	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		96.34	0	9.74	0	33.519	0	25.729	0	167.02	0	58.38	0	20.61	0	0.09	0	0.000119	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		91.46	0	9.9879	0	33.4832	0	25.657	0	171.08	0	60.11	0	19.61	0	0.1	0	0.000119	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		86.62	0	9.9931	0	33.3692	0	25.561	0	179.50	0	63.03	0	16.22	0	0.14	0	0.000124	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		81.96	0	9.8278	0	33.2529	0	25.492	0	201.55	0	70.47	0	14.58	0	0.14	0	0.000107	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		76.68	0	10.0089	0	33.1868	0	25.406	0	215.28	0	75.53	0	12.27	0	0.17	0	0.000117	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		71.84	0	10.2318	0	33.0558	0	25.258	0	223.91	0	78.88	0	10.03	0	0.19	0	0.000119	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		66.82	0	10.4261	0	32.9747	0	25.157	0	234.83	0	83.04	0	7.88	0	0.22	0	0.000119	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		61.75	0	11.0399	0	32.9964	0	25.065	0	241.28	0	86.47	0	7.00	0	0.34	0	0.000115	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		56.6	0	12.757	0	33.1527	0	24.871	0	234.73	0	87.32	0	5.07	0	0.35	0	0.000136	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		51.63	0	13.2899	0	33.2011	0	24.805	0	243.05	0	91.45	0	4.87	0	0.5	0	0.000185	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		46.68	0	14.1837	0	33.1094	0	24.543	0	245.54	0	94.05	0	0.86	0	0.94	0	0.000211	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		41.59	0	14.2376	0	33.0561	0	24.487	0	256.67	0	98.39	0	0.49	0	1.91	0	0.000271	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		36.48	0	14.2382	0	33.0525	0	24.483	0	258.96	0	99.26	0	0.38	0	2.02	0	0.000294	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		31.37	0	14.2358	0	33.0498	0	24.482	0	260.10	0	99.69	0	0.57	0	2.05	0	0.000313	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		26.7	0	14.2355	0	33.0488	0	24.481	0	260.21	0	99.73	0	0.48	0	1.99	0	0.000288	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		21.29	0	14.2348	0	33.049	0	24.481	0	260.73	0	99.93	0	0.36	0	1.9	0	0.00029	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		16.62	0	14.2337	0	33.0494	0	24.482	0	260.94	0	100.01	0	0.61	0	1.99	0	0.000298	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		11.51	0	14.2349	0	33.0487	0	24.481	0	261.04	0	100.05	0	0.44	0	2.03	0	0.000314	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861		7.45	0	14.2356	0	33.0482	0	24.48	0	261.25	0	100.13	0	0.60	0	1.7	0	0.000282	0
7647CALCURRENT	75	C	12/7/2013	17:12	235.41	33.861																			
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		999.46	0	3.7941	0	34.4646	0	27.334	0	17.16	0	5.26	0	43.42	0	0.09	0	0.000085	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		951.1	0	3.9415	0	34.4471	0	27.303	0	14.46	0	4.44	0	43.18	0	0.09	0	0.000089	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		900.8	0	4.0069	0	34.4265	0	27.279	0	11.44	0	3.52	0	43.58	0	0.07	0	0.000092	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		850.96	0	4.155	0	34.4038	0	27.244	0	9.36	0	2.89	0	43.44	0	0.1	0	0.000089	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		801.21	0	4.2961	0	34.3801	0	27.209	0	7.70	0	2.39	0	43.18	0	0.09	0	0.000087	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		751.23	0	4.5096	0	34.3616	0	27.169	0	7.07	0	2.20	0	42.90	0	0.1	0	0.00009	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		700.86	0	4.7998	0	34.3579	0	27.132	0	6.76	0	2.12	0	42.38	0	0.1	0	0.000087	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		651.43	0	5.0233	0	34.3381	0	27.089	0	6.76	0	2.13	0	41.99	0	0.09	0	0.000085	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		601.32	0	5.1729	0	34.2974	0	27.037	0	7.59	0	2.40	0	41.45	0	0.08	0	0.000083	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		551.06	0	5.087	0	34.2043	0	26.971	0	12.90	0	4.07	0	41.42	0	0.09	0	0.000083	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		500.65	0	5.14	0	34.1292	0	26.903	0	22.67	0	7.16	0	40.67	0	0.09	0	0.000083	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		451.32	0	5.6122	0	34.1216	0	26.837	0	28.81	0	9.20	0	39.88	0	0.07	0	0.000089	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		401.44	0	6.1296	0	34.1022	0	26.754	0	33.38	0	10.79	0	38.27	0	0.08	0	0.000092	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		381.52	0	6.2311	0	34.0818	0	26.724	0	38.06	0	12.33	0	37.43	0	0.08	0	0.00009	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		360.96	0	6.2609	0	34.048	0	26.692	0	49.30	0	15.98	0	36.60	0	0.07	0	0.000092	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		351.65	0	6.3031	0	34.0435	0	26.683	0	52.73	0	17.11	0	36.83	0	0.08	0	0.000087	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		341.66	0	6.3713	0	34.0418	0	26.672	0	53.35	0	17.34	0	36.11	0	0.07	0	0.000085	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		331.31	0	6.5673	0	34.0462	0	26.649	0	57.41	0	18.74	0	36.03	0	0.09	0	0.000085	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		321.3	0	6.6781	0	34.0521	0	26.639	0	54.60	0	17.87	0	35.60	0	0.07	0	0.000096	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		311.55	0	6.8096	0	34.0474	0	26.617	0	58.14	0	19.08	0	35.35	0	0.08	0	0.000089	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		301.41	0	6.9514	0	34.0554	0	26.604	0	57.62	0	18.98	0	35.02	0	0.07	0	0.000087	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		291.3	0	7.0513	0	34.0453	0	26.582	0	61.05	0	20.15	0	34.05	0	0.09	0	0.000081	0
7647CALCURRENT	76	C	12/12/2013	21:42	235.447	33.887		281.42	0	7.1402	0	34.0365	0	26.562	0	66.87	0	22.12	0	33.58	0	0.07	0	0.000085	0
