//0																									
//Oxygen,  1.08
//Nitrate, 1, 1,0,0
//Nitrate, 52, 1, -3, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		121	0	2.2393	0	34.9492	0	27.886	0	312.66	0	92.46	0	13.77	0	0.08	0	0.000139	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		111.31	0	2.3123	0	34.9479	0	27.878	0	312.55	0	92.60	0	13.66	0	0.1	0	0.000141	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		101.65	0	2.3295	0	34.9375	0	27.868	0	312.98	0	92.76	0	13.59	0	0.1	0	0.000141	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		95.77	0	2.3191	0	34.9211	0	27.856	0	312.88	0	92.69	0	13.01	0	0.14	0	0.000136	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		91.17	0	2.1237	0	34.892	0	27.85	0	313.74	0	92.47	0	13.21	0	0.18	0	0.000136	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		86.62	0	1.8972	0	34.8625	0	27.846	0	315.68	0	92.49	0	12.80	0	0.2	0	0.000138	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		81.25	0	1.7205	0	34.8247	0	27.831	0	315.68	0	92.06	0	13.05	0	0.28	0	0.000174	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		76.28	0	1.4263	0	34.7771	0	27.818	0	317.52	0	91.87	0	12.51	0	0.34	0	0.000141	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		71.6	0	0.9348	0	34.7035	0	27.799	0	319.68	0	91.29	0	12.40	0	0.47	0	0.000143	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		66.27	0	0.502	0	34.6312	0	27.775	0	322.27	0	90.95	0	12.34	0	0.62	0	0.000149	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		61.76	0	-0.1799	0	34.5216	0	27.736	0	328.21	0	90.92	0	12.11	0	0.73	0	0.000147	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		56.77	0	-0.841	0	34.404	0	27.686	0	337.61	0	91.82	0	10.98	0	0.61	0	0.000147	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		51.76	0	-1.4924	0	34.2724	0	27.62	0	353.27	0	94.32	0	9.99	0	0.92	0	0.000172	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		46.67	0	-1.4613	0	34.1922	0	27.554	0	363.31	0	97.03	0	9.84	0	1.19	0	0.000187	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		41.7	0	-1.3789	0	34.1312	0	27.5	0	369.90	0	98.96	0	10.05	0	1.17	0	0.0002	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		36.34	0	-1.4829	0	34.0778	0	27.463	0	358.78	0	95.68	0	9.20	0	1.21	0	0.000187	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		31.7	0	-1.5461	0	34.0102	0	27.413	0	357.48	0	95.13	0	9.31	0	3.6	0	0.000262	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		26.82	0	-1.604	0	33.946	0	27.365	0	358.13	0	95.11	0	8.87	0	3.99	0	0.000574	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443		21.25	0	-1.4228	0	33.8597	0	27.285	0	359.10	0	95.78	0	7.65	0	7.69	0	0.000407	0
7564ARCTIC	62	C	7/5/2012	5:43	346.426	72.443																			
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		999.08	0	-0.3138	0	34.9163	0	28.064	0	324.00	0	89.68	0	14.16	0	0.05	0	0.00011	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		951.66	0	-0.2745	0	34.9179	0	28.063	0	324.11	0	89.80	0	14.02	0	0.04	0	0.000116	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		901.08	0	-0.2444	0	34.917	0	28.06	0	322.70	0	89.48	0	14.44	0	0.05	0	0.000127	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		849.9	0	-0.211	0	34.9163	0	28.057	0	321.52	0	89.23	0	14.43	0	0.05	0	0.000117	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		801.22	0	-0.1403	0	34.9176	0	28.053	0	321.52	0	89.40	0	14.69	0	0.06	0	0.000117	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		751.62	0	-0.077	0	34.9183	0	28.049	0	321.41	0	89.52	0	14.15	0	0.04	0	0.000121	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		701.15	0	-0.0348	0	34.9169	0	28.045	0	321.08	0	89.53	0	14.18	0	0.05	0	0.000114	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		650.99	0	0.023	0	34.9173	0	28.042	0	321.19	0	89.70	0	14.01	0	0.05	0	0.000116	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		601.73	0	0.1305	0	34.921	0	28.037	0	321.62	0	90.07	0	14.36	0	0.06	0	0.000119	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		551.07	0	0.2481	0	34.9242	0	28.031	0	324.43	0	91.14	0	13.95	0	0.06	0	0.000119	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		499.81	0	0.3157	0	34.9255	0	28.027	0	323.68	0	91.09	0	13.66	0	0.05	0	0.000123	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		451.21	0	0.3802	0	34.9234	0	28.02	0	322.60	0	90.94	0	14.31	0	0.05	0	0.000127	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		401.07	0	0.4279	0	34.9211	0	28.015	0	321.62	0	90.78	0	13.87	0	0.04	0	0.000125	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		381.56	0	0.5166	0	34.9231	0	28.01	0	321.95	0	91.08	0	13.79	0	0.04	0	0.000125	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		361.34	0	0.5115	0	34.922	0	28.009	0	322.60	0	91.25	0	13.71	0	0.06	0	0.000128	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		351.43	0	0.4708	0	34.914	0	28.006	0	323.57	0	91.42	0	13.71	0	0.06	0	0.000134	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		341.15	0	0.4445	0	34.9105	0	28.005	0	324.00	0	91.48	0	14.13	0	0.05	0	0.000134	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		331.07	0	0.442	0	34.9096	0	28.005	0	324.76	0	91.69	0	13.85	0	0.06	0	0.000128	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		321.31	0	0.5154	0	34.9119	0	28.001	0	323.89	0	91.62	0	14.09	0	0.11	0	0.000128	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		310.73	0	0.5912	0	34.9163	0	27.999	0	322.16	0	91.31	0	13.89	0	0.07	0	0.000125	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		301.22	0	0.5839	0	34.9131	0	27.997	0	321.73	0	91.17	0	14.24	0	0.12	0	0.000227	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		291.16	0	0.6466	0	34.9171	0	27.995	0	321.19	0	91.17	0	14.35	0	0.06	0	0.000128	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		281.36	0	0.6776	0	34.9169	0	27.993	0	320.98	0	91.18	0	14.12	0	0.06	0	0.000127	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		271.69	0	0.6791	0	34.9148	0	27.991	0	321.08	0	91.21	0	14.20	0	0.08	0	0.00013	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		261.42	0	0.6789	0	34.9121	0	27.989	0	321.73	0	91.40	0	13.94	0	0.08	0	0.000134	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		251.23	0	0.7231	0	34.9118	0	27.985	0	321.95	0	91.56	0	13.83	0	0.06	0	0.000138	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		241.54	0	0.7641	0	34.9125	0	27.982	0	321.62	0	91.57	0	14.08	0	0.08	0	0.000139	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		231.25	0	0.7896	0	34.911	0	27.979	0	321.62	0	91.63	0	13.71	0	0.09	0	0.000145	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		220.93	0	0.8375	0	34.9113	0	27.975	0	321.08	0	91.59	0	13.71	0	0.05	0	0.000127	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		210.71	0	0.8762	0	34.9113	0	27.972	0	320.98	0	91.65	0	13.82	0	0.07	0	0.000141	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		200.72	0	0.8883	0	34.9082	0	27.969	0	320.65	0	91.58	0	13.84	0	0.09	0	0.00013	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		191.66	0	0.8958	0	34.9044	0	27.965	0	320.76	0	91.63	0	13.85	0	0.07	0	0.000134	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		181.68	0	0.9229	0	34.8995	0	27.959	0	320.98	0	91.75	0	13.95	0	0.09	0	0.000136	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		171.67	0	0.9684	0	34.8967	0	27.953	0	321.08	0	91.89	0	13.85	0	0.09	0	0.000132	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		161.57	0	0.981	0	34.8944	0	27.95	0	320.98	0	91.89	0	13.70	0	0.09	0	0.000136	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		150.86	0	1.0104	0	34.8896	0	27.944	0	321.52	0	92.11	0	13.51	0	0.12	0	0.000138	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		141.23	0	0.9702	0	34.8811	0	27.94	0	322.16	0	92.19	0	13.92	0	0.17	0	0.000147	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		130.82	0	0.9209	0	34.8697	0	27.935	0	323.57	0	92.47	0	13.85	0	0.19	0	0.000138	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		121.03	0	0.7256	0	34.845	0	27.931	0	326.48	0	92.81	0	13.47	0	0.23	0	0.000147	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		110.96	0	0.456	0	34.8014	0	27.916	0	330.26	0	93.21	0	13.43	0	0.46	0	0.000145	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		101.49	0	0.217	0	34.7533	0	27.895	0	334.69	0	93.84	0	13.05	0	0.37	0	0.000149	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		96.06	0	-0.0435	0	34.7191	0	27.886	0	338.36	0	94.20	0	12.59	0	0.44	0	0.000152	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		91.65	0	-0.1386	0	34.6845	0	27.865	0	340.85	0	94.63	0	12.62	0	0.42	0	0.000141	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		86.78	0	-0.657	0	34.6138	0	27.843	0	344.84	0	94.38	0	12.05	0	1.18	0	0.000193	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		81.65	0	0.6927	0	34.6363	0	27.764	0	334.80	0	94.96	0	13.63	0	0.5	0	0.000145	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		76.35	0	0.3406	0	34.6001	0	27.762	0	334.48	0	93.98	0	12.28	0	0.51	0	0.000145	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		71.38	0	0.221	0	34.5688	0	27.745	0	332.64	0	93.15	0	11.37	0	0.43	0	0.00015	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		66.7	0	-0.464	0	34.4541	0	27.701	0	339.34	0	93.25	0	11.38	0	0.3	0	0.000147	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		61.94	0	-1.3292	0	34.3087	0	27.64	0	348.41	0	93.46	0	9.79	0	0.68	0	0.000163	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		56.84	0	-1.4015	0	34.2579	0	27.603	0	363.96	0	97.40	0	9.96	0	1.6	0	0.000191	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		51.81	0	-1.4737	0	34.1806	0	27.545	0	370.01	0	98.77	0	11.01	0	1.51	0	0.000205	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		46.63	0	-1.6682	0	34.1478	0	27.53	0	362.66	0	96.28	0	11.04	0	0.85	0	0.000156	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		40.91	0	-1.3918	0	34.0892	0	27.467	0	352.62	0	94.28	0	10.21	0	0.9	0	0.000171	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		36.61	0	-1.6332	0	34.0479	0	27.448	0	355.43	0	94.38	0	9.98	0	1.08	0	0.000167	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		31.65	0	-1.5988	0	33.9819	0	27.393	0	356.40	0	94.69	0	9.33	0	2.28	0	0.000224	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		26.73	0	-1.6031	0	33.9024	0	27.33	0	358.56	0	95.20	0	9.20	0	7.52	0	0.000341	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443		21.76	0	-1.4666	0	33.8091	0	27.247	0	371.84	0	99.02	0	5.71	0	28.89	0	0.000675	0
7564ARCTIC	63	C	7/10/2012	9:32	346.426	72.443																			
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		999.33	0	-0.3392	0	34.9153	0	28.065	0	323.78	0	89.56	0	15.00	0	0.04	0	0.000116	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		951.26	0	-0.2958	0	34.9163	0	28.063	0	323.46	0	89.57	0	14.12	0	0.06	0	0.000121	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		901.36	0	-0.2622	0	34.9165	0	28.061	0	322.70	0	89.44	0	14.02	0	0.05	0	0.000119	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		851.62	0	-0.2138	0	34.9174	0	28.058	0	322.06	0	89.38	0	14.39	0	0.04	0	0.000121	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		801.57	0	-0.1792	0	34.9164	0	28.055	0	322.27	0	89.52	0	14.17	0	0.04	0	0.000119	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		751.36	0	-0.1262	0	34.9152	0	28.05	0	320.87	0	89.25	0	14.08	0	0.06	0	0.000116	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		701.1	0	-0.0503	0	34.9173	0	28.047	0	321.95	0	89.73	0	14.24	0	0.06	0	0.000119	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		651.12	0	0.0288	0	34.9173	0	28.041	0	323.35	0	90.31	0	14.15	0	0.05	0	0.000119	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		601.12	0	0.1232	0	34.9202	0	28.037	0	321.52	0	90.02	0	14.12	0	0.06	0	0.000121	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		550.96	0	0.2028	0	34.9218	0	28.032	0	321.84	0	90.30	0	13.89	0	0.05	0	0.000121	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		501.41	0	0.2942	0	34.9224	0	28.026	0	322.27	0	90.64	0	13.57	0	0.05	0	0.000121	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		451.07	0	0.3513	0	34.9218	0	28.021	0	322.49	0	90.84	0	14.09	0	0.05	0	0.000127	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		401.54	0	0.3534	0	34.913	0	28.014	0	325.94	0	91.81	0	13.72	0	0.07	0	0.000132	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		380.63	0	0.4219	0	34.9146	0	28.01	0	324.97	0	91.70	0	14.00	0	0.07	0	0.000121	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		361.18	0	0.4539	0	34.9146	0	28.008	0	324.11	0	91.53	0	14.05	0	0.07	0	0.000123	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		351.26	0	0.4756	0	34.9139	0	28.006	0	323.68	0	91.46	0	14.09	0	0.06	0	0.00013	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		341.6	0	0.4286	0	34.9093	0	28.005	0	324.32	0	91.53	0	14.23	0	0.07	0	0.000139	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		330.87	0	0.4707	0	34.9102	0	28.003	0	324.54	0	91.69	0	13.92	0	0.07	0	0.000128	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		321.68	0	0.5136	0	34.9115	0	28.001	0	324.32	0	91.74	0	14.19	0	0.04	0	0.000128	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		311.63	0	0.6673	0	34.9221	0	27.998	0	321.62	0	91.34	0	14.11	0	0.06	0	0.000125	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		301.5	0	0.6869	0	34.921	0	27.995	0	320.54	0	91.08	0	14.05	0	0.04	0	0.000128	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		291.74	0	0.605	0	34.9113	0	27.994	0	321.84	0	91.25	0	13.76	0	0.05	0	0.000134	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		281.19	0	0.6278	0	34.9103	0	27.991	0	322.38	0	91.46	0	14.03	0	0.07	0	0.00013	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		271.55	0	0.6489	0	34.9101	0	27.989	0	322.70	0	91.60	0	13.73	0	0.06	0	0.000132	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		261.23	0	0.6737	0	34.9081	0	27.986	0	322.81	0	91.69	0	14.18	0	0.07	0	0.000138	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		250.97	0	0.7072	0	34.9084	0	27.983	0	322.70	0	91.74	0	13.87	0	0.05	0	0.000141	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		241.11	0	0.7399	0	34.9079	0	27.98	0	322.38	0	91.72	0	13.66	0	0.07	0	0.000134	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		231.45	0	0.7633	0	34.9075	0	27.978	0	322.27	0	91.75	0	13.83	0	0.06	0	0.000132	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		221.02	0	0.8038	0	34.9073	0	27.975	0	322.06	0	91.78	0	14.15	0	0.08	0	0.000134	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		211.06	0	0.8482	0	34.907	0	27.971	0	321.62	0	91.76	0	13.99	0	0.07	0	0.000134	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		200.45	0	0.8702	0	34.9037	0	27.967	0	321.41	0	91.75	0	13.63	0	0.07	0	0.000141	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		190.81	0	0.7585	0	34.8906	0	27.965	0	323.14	0	91.97	0	13.75	0	0.07	0	0.000138	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		180.9	0	0.8172	0	34.8867	0	27.957	0	323.68	0	92.26	0	13.67	0	0.08	0	0.000136	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		171.05	0	0.7922	0	34.8836	0	27.957	0	324.43	0	92.42	0	14.07	0	0.12	0	0.000161	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		161.55	0	0.7114	0	34.8635	0	27.947	0	325.84	0	92.61	0	13.68	0	0.1	0	0.000147	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		151.22	0	0.7737	0	34.8625	0	27.941	0	325.62	0	92.70	0	13.65	0	0.15	0	0.000141	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		140.99	0	0.7558	0	34.8487	0	27.931	0	326.48	0	92.89	0	13.28	0	0.21	0	0.000231	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		131.47	0	0.581	0	34.8268	0	27.927	0	329.40	0	93.28	0	13.29	0	0.17	0	0.000149	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		121.05	0	0.1247	0	34.7691	0	27.914	0	335.12	0	93.74	0	12.91	0	0.18	0	0.000147	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		111.56	0	-0.2131	0	34.7225	0	27.901	0	340.52	0	94.38	0	12.80	0	0.27	0	0.000147	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		101.5	0	-0.4865	0	34.6624	0	27.871	0	346.14	0	95.20	0	12.79	0	0.34	0	0.000209	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		96.49	0	-0.3697	0	34.6517	0	27.854	0	346.46	0	95.58	0	12.71	0	0.72	0	0.000182	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		91.63	0	-0.488	0	34.6108	0	27.83	0	348.30	0	95.76	0	13.16	0	0.61	0	0.00016	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		86.52	0	0.3575	0	34.6191	0	27.776	0	340.74	0	95.79	0	13.10	0	0.45	0	0.000158	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		81.79	0	0.494	0	34.6283	0	27.773	0	337.18	0	95.14	0	12.36	0	0.28	0	0.000156	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		76.56	0	-0.2211	0	34.5241	0	27.741	0	338.90	0	93.78	0	11.32	0	0.58	0	0.000167	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		71.85	0	-0.6019	0	34.4686	0	27.722	0	342.47	0	93.78	0	11.14	0	5.86	0	0.000339	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		66.58	0	-1.2505	0	34.3473	0	27.666	0	357.91	0	96.23	0	10.96	0	0.64	0	0.000187	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		61.68	0	-1.1287	0	34.3295	0	27.644	0	355.32	0	95.84	0	11.18	0	0.72	0	0.000161	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		56.77	0	-1.3424	0	34.2739	0	27.613	0	355.10	0	95.19	0	10.92	0	0.79	0	0.000242	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		51.53	0	-1.4529	0	34.2278	0	27.582	0	354.35	0	94.68	0	10.93	0	0.96	0	0.000163	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		46.67	0	-1.3849	0	34.1922	0	27.55	0	354.67	0	94.91	0	11.17	0	1.83	0	0.000202	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		41.73	0	-1.498	0	34.1365	0	27.511	0	355.43	0	94.79	0	10.88	0	2.29	0	0.000336	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		36.26	0	-1.1075	0	34.0867	0	27.448	0	365.47	0	98.47	0	9.54	0	5.88	0	0.000459	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		31.71	0	-1.1075	0	34.0381	0	27.409	0	384.16	0	103.47	0	9.11	0	12.74	0	0.000607	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		26.56	0	-0.7909	0	33.865	0	27.249	0	401.54	0	108.94	0	7.12	0	16.43	0	0.001326	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		21.56	0	-0.84	0	33.6762	0	27.1	0	430.70	0	116.54	0	2.82	0	29.83	0	0.002349	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		16.98	0	-0.4935	0	33.3237	0	26.792	0	493.13	0	134.35	0	2.50	0	4.01	0	0.001168	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		11.98	0	2.4683	0	32.4859	0	25.856	0	441.07	0	129.01	0	4.33	0	0.41	0	0.000411	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443		7.42	0	1.6104	0	31.9561	0	25.51	0	399.38	0	113.88	0	1.46	0	0.26	0	0.000449	0
7564ARCTIC	64	C	7/15/2012	13:40	346.426	72.443																			
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		999.49	0	-0.265	0	34.9172	0	28.062	0	323.24	0	89.59	0	15.09	0	0.06	0	0.000116	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		951.56	0	-0.243	0	34.9154	0	28.059	0	321.73	0	89.22	0	13.72	0	0.05	0	0.000116	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		901.06	0	-0.1812	0	34.9178	0	28.056	0	322.16	0	89.48	0	13.90	0	0.05	0	0.000125	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		851.58	0	-0.1696	0	34.9153	0	28.053	0	320.76	0	89.12	0	13.61	0	0.05	0	0.000119	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		801.36	0	-0.1116	0	34.9156	0	28.05	0	320.87	0	89.29	0	13.94	0	0.06	0	0.000123	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		750.93	0	-0.0506	0	34.9172	0	28.047	0	321.52	0	89.61	0	13.25	0	0.04	0	0.000117	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		700.95	0	0.0221	0	34.9178	0	28.042	0	321.73	0	89.84	0	13.34	0	0.05	0	0.000119	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		651.32	0	0.108	0	34.9194	0	28.037	0	321.30	0	89.93	0	13.48	0	0.06	0	0.000117	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		601.55	0	0.1942	0	34.9213	0	28.032	0	321.30	0	90.13	0	13.33	0	0.04	0	0.000121	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		550.98	0	0.2815	0	34.9239	0	28.028	0	322.27	0	90.61	0	12.94	0	0.04	0	0.000123	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		500.72	0	0.3241	0	34.9202	0	28.022	0	324.32	0	91.29	0	12.95	0	0.07	0	0.000128	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		451.01	0	0.2229	0	34.9054	0	28.017	0	327.02	0	91.80	0	12.95	0	0.06	0	0.00013	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		401.1	0	0.3313	0	34.9065	0	28.01	0	327.46	0	92.18	0	12.65	0	0.06	0	0.000138	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		381.31	0	0.3839	0	34.908	0	28.008	0	326.81	0	92.12	0	12.79	0	0.06	0	0.000132	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		361.31	0	0.4855	0	34.9115	0	28.003	0	325.40	0	91.97	0	12.81	0	0.06	0	0.000128	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		351.13	0	0.5059	0	34.9122	0	28.002	0	324.00	0	91.63	0	13.31	0	0.05	0	0.000121	0
7564ARCTIC	65	C	7/20/2012	17:27	346.426	72.443		340.64	0	0.5509	0	34.914	0	28	0	322.81	0	91.40	0	13.13	0	0.05	0	0.000132	0
