//544																					
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		170.7	0	8.6046	0	34.0687	0	26.37	0	64.7	0	22.1	0	29.76	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		160.65	0	8.8346	0	34.069	0	26.334	0	68.3	0	23.4	0	29.75	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		150.69	0	8.9467	0	34.0616	0	26.311	0	66.8	0	23	0	29.16	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		141.69	0	8.9963	0	34.0576	0	26.299	0	68.5	0	23.6	0	29.02	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		130.62	0	8.9562	0	34.0023	0	26.26	0	76.8	0	26.4	0	28.06	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		121.45	0	8.816	0	33.9268	0	26.219	0	91.6	0	31.4	0	26.47	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		111.52	0	8.6743	0	33.8186	0	26.151	0	117.7	0	40.2	0	25.05	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		101.73	0	8.7462	0	33.7668	0	26.097	0	130.3	0	44.5	0	24.41	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		96.55	0	8.7889	0	33.7507	0	26.077	0	134	0	45.8	0	24.11	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		91.21	0	8.8747	0	33.7222	0	26.04	0	136.5	0	46.8	0	24.04	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		86.78	0	8.9653	0	33.7056	0	26.011	0	140.1	0	48.1	0	23.7	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		81.48	0	9.1597	0	33.6732	0	25.953	0	141.1	0	48.6	0	23.5	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		76.36	0	9.2603	0	33.6573	0	25.923	0	142.7	0	49.3	0	23.29	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		71.53	0	9.2416	0	33.6424	0	25.914	0	143.9	0	49.7	0	22.96	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		66.25	0	9.3315	0	33.6075	0	25.87	0	145.5	0	50.3	0	22.48	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		61.5	0	9.4693	0	33.6024	0	25.843	0	148	0	51.3	0	22.15	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		56.58	0	9.7509	0	33.6143	0	25.806	0	148.5	0	51.8	0	22.3	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		51.58	0	10.1798	0	33.603	0	25.724	0	149.2	0	52.6	0	21.59	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		46.88	0	10.5037	0	33.5769	0	25.646	0	157.5	0	55.9	0	21.01	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		41.63	0	11.4879	0	33.6018	0	25.49	0	169.4	0	61.4	0	18.9	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		36.82	0	11.3658	0	33.5262	0	25.449	0	180.9	0	65.4	0	18.29	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		31.4	0	11.6513	0	33.4832	0	25.36	0	188.6	0	68.6	0	16.05	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		26.79	0	12.3729	0	33.5126	0	25.248	0	199.4	0	73.6	0	14.48	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		21.88	0	13.2392	0	33.3939	0	24.977	0	241.6	0	90.8	0	9.74	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		16.57	0	13.9658	0	33.3796	0	24.816	0	252.3	0	96.2	0	7.38	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		11.83	0	14.0506	0	33.3722	0	24.792	0	255.5	0	97.6	0	7.04	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82		7.59	0	14.0741	0	33.3698	0	24.786	0	257.3	0	98.3	0	6.82	0
5145MtyBay	4	C	9/19/2007	5:41	237.396	36.82															
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		1001.54	0	4.0269	0	34.4323	0	27.282	0	14.3	0	4.4	0	43.03	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		951.51	0	4.155	0	34.4154	0	27.253	0	12.4	0	3.8	0	42.82	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		901.07	0	4.2929	0	34.3889	0	27.216	0	10.6	0	3.3	0	42.78	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		851.6	0	4.4319	0	34.3695	0	27.184	0	9.7	0	3	0	42.51	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		801.14	0	4.5541	0	34.347	0	27.152	0	9.2	0	2.9	0	42.46	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		751.55	0	4.7128	0	34.3245	0	27.115	0	8.7	0	2.7	0	42.13	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		700.93	0	4.9157	0	34.3039	0	27.074	0	9	0	2.8	0	41.75	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		651.18	0	5.1668	0	34.293	0	27.034	0	10.5	0	3.3	0	40.95	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		601.12	0	5.374	0	34.2815	0	26.999	0	11.1	0	3.5	0	40.43	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		550.95	0	5.367	0	34.1928	0	26.927	0	18.2	0	5.8	0	40.38	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		500.88	0	5.8973	0	34.1917	0	26.859	0	22.3	0	7.2	0	38.63	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		450.8	0	6.2328	0	34.1597	0	26.788	0	29.8	0	9.6	0	37.5	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		401.4	0	6.2514	0	34.1088	0	26.744	0	39.2	0	12.7	0	37.49	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		381.21	0	6.4617	0	34.1054	0	26.713	0	42.1	0	13.7	0	36.59	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		361.49	0	6.5861	0	34.0981	0	26.69	0	44.6	0	14.5	0	36.34	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		351.21	0	6.7191	0	34.09	0	26.665	0	47.1	0	15.4	0	35.86	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		341.16	0	6.8121	0	34.0898	0	26.652	0	49.2	0	16.1	0	35.4	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		331.32	0	6.9825	0	34.103	0	26.639	0	50	0	16.4	0	35.03	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		321.07	0	7.1537	0	34.1164	0	26.626	0	50.2	0	16.6	0	34.54	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		311.28	0	7.0379	0	34.0691	0	26.603	0	55.6	0	18.3	0	34.16	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		301.11	0	7.7885	0	34.1845	0	26.59	0	49.9	0	16.7	0	32.82	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		291.71	0	7.9111	0	34.1903	0	26.577	0	43.6	0	14.7	0	32.64	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		281.49	0	7.985	0	34.1802	0	26.558	0	44	0	14.8	0	32.6	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		271.49	0	8.0235	0	34.1788	0	26.551	0	45	0	15.2	0	32.45	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		261.24	0	8.09	0	34.1734	0	26.536	0	46	0	15.5	0	32.06	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		251.1	0	8.1536	0	34.1686	0	26.523	0	48	0	16.2	0	31.93	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		241.58	0	8.2473	0	34.163	0	26.504	0	48.9	0	16.6	0	31.6	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		231.23	0	8.3591	0	34.1587	0	26.483	0	50.3	0	17.1	0	31.33	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		221.54	0	8.3084	0	34.1434	0	26.478	0	52.7	0	17.9	0	31.61	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		211.53	0	8.4475	0	34.1389	0	26.453	0	53.5	0	18.2	0	31.23	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		201.06	0	8.5418	0	34.1341	0	26.434	0	55	0	18.7	0	30.86	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		191.49	0	8.5758	0	34.1242	0	26.421	0	55.4	0	18.9	0	30.95	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		178.85	0	8.6921	0	34.1117	0	26.392	0	57.4	0	19.6	0	30.19	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		170.52	0	8.5987	0	34.0699	0	26.372	0	65.3	0	22.3	0	29.42	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		160.87	0	8.7913	0	34.0713	0	26.343	0	69.7	0	23.9	0	29.41	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		151.47	0	8.9312	0	34.0685	0	26.319	0	68	0	23.4	0	29.23	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		141.53	0	8.9893	0	34.0614	0	26.304	0	68.5	0	23.6	0	28.92	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		130.79	0	9.0822	0	34.0427	0	26.273	0	71.3	0	24.6	0	28.69	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		121.67	0	9.1882	0	34.0145	0	26.233	0	75.4	0	26.1	0	27.82	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		111.6	0	9.3446	0	33.9794	0	26.178	0	82.7	0	28.7	0	26.95	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		101.21	0	9.4871	0	33.9429	0	26.124	0	89.1	0	31	0	26.51	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		96.04	0	9.5504	0	33.8948	0	26.074	0	95.4	0	33.2	0	25.88	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		91.51	0	9.718	0	33.8906	0	26.042	0	100	0	34.9	0	25.75	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		86.71	0	9.9093	0	33.8667	0	25.99	0	103.8	0	36.4	0	25.32	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		81.66	0	9.9783	0	33.8605	0	25.973	0	109.1	0	38.3	0	24.96	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		76.71	0	10.0694	0	33.834	0	25.936	0	116.3	0	40.9	0	24.24	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		71.32	0	10.2262	0	33.8144	0	25.893	0	122.7	0	43.3	0	23.85	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		66.46	0	10.3433	0	33.803	0	25.863	0	127.6	0	45.2	0	23.49	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		61.71	0	10.5447	0	33.7622	0	25.794	0	133.4	0	47.4	0	22.93	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		56.55	0	10.6149	0	33.7508	0	25.772	0	141.1	0	50.3	0	22.26	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		51.78	0	10.7208	0	33.7346	0	25.74	0	145.9	0	52.1	0	21.7	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		46.8	0	11.1332	0	33.6637	0	25.607	0	155.8	0	56.1	0	19.55	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		41.54	0	11.3458	0	33.5478	0	25.471	0	183.7	0	66.4	0	17.6	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		36.53	0	11.8886	0	33.4921	0	25.323	0	191.2	0	69.9	0	15.38	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		31.71	0	13.1833	0	33.4146	0	25.006	0	205.6	0	77.2	0	11.43	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		26.59	0	13.8214	0	33.3987	0	24.863	0	255.7	0	97.2	0	6.1	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		21.81	0	13.8297	0	33.3994	0	24.861	0	259.7	0	98.8	0	6.12	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		16.43	0	13.8268	0	33.3994	0	24.862	0	259.7	0	98.8	0	6.05	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		11.37	0	13.8303	0	33.3994	0	24.861	0	261.7	0	99.5	0	6.12	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851		7.55	0	13.826	0	33.3991	0	24.862	0	261.8	0	99.6	0	6	0
5145MtyBay	5	C	9/19/2007	15:48	237.351	36.851															
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		1001.3	0	3.9975	0	34.4356	0	27.288	0	14.8	0	4.5	0	42.93	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		948.24	0	4.1693	0	34.4125	0	27.249	0	12.4	0	3.8	0	42.83	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		901.09	0	4.2539	0	34.3981	0	27.228	0	11.1	0	3.4	0	42.85	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		851.48	0	4.3852	0	34.3764	0	27.195	0	10.1	0	3.1	0	42.63	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		800.83	0	4.5442	0	34.3492	0	27.155	0	9.2	0	2.9	0	42.48	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		751.47	0	4.6991	0	34.3263	0	27.118	0	8.7	0	2.7	0	42.21	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		701.29	0	4.8884	0	34.3073	0	27.08	0	9	0	2.8	0	41.8	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		651.34	0	5.1789	0	34.2824	0	27.024	0	11.3	0	3.6	0	40.96	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		601.73	0	5.3312	0	34.2518	0	26.98	0	12.4	0	3.9	0	40.38	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		551.07	0	5.3461	0	34.1837	0	26.922	0	19.6	0	6.2	0	40.49	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		501.26	0	5.8638	0	34.1747	0	26.849	0	23.8	0	7.6	0	38.85	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		451.31	0	6.3804	0	34.1761	0	26.782	0	29.1	0	9.4	0	37.16	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		401.13	0	6.4561	0	34.1051	0	26.713	0	42.1	0	13.7	0	36.58	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		380.7	0	6.6798	0	34.1087	0	26.686	0	44.4	0	14.5	0	35.95	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		360.89	0	6.99	0	34.1211	0	26.653	0	46.6	0	15.3	0	34.93	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		351.45	0	7.0633	0	34.1193	0	26.641	0	47	0	15.5	0	34.93	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		340.79	0	7.0491	0	34.0895	0	26.618	0	50.4	0	16.6	0	34.62	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		331.44	0	6.9948	0	34.0632	0	26.604	0	56.9	0	18.7	0	34.46	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		320.83	0	7.3151	0	34.0969	0	26.587	0	59.1	0	19.6	0	33.7	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		311.17	0	7.7748	0	34.1695	0	26.58	0	50.5	0	16.9	0	32.83	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		301.59	0	7.9675	0	34.1928	0	26.571	0	46.2	0	15.6	0	32.59	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		291	0	7.9869	0	34.1923	0	26.567	0	44.6	0	15	0	32.35	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		280.79	0	8.0131	0	34.1892	0	26.561	0	44	0	14.8	0	32.41	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		270.76	0	8.0558	0	34.1869	0	26.552	0	45	0	15.2	0	32.08	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		260.82	0	8.0829	0	34.1856	0	26.547	0	45.5	0	15.3	0	32.02	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		251.01	0	8.1478	0	34.1761	0	26.53	0	46.9	0	15.9	0	31.77	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		241.49	0	8.1327	0	34.17	0	26.527	0	47.5	0	16.1	0	31.99	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		231.11	0	8.279	0	34.1673	0	26.502	0	48.9	0	16.6	0	31.52	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		221.09	0	8.4112	0	34.1508	0	26.468	0	51.3	0	17.4	0	31.12	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		211.3	0	8.4899	0	34.1464	0	26.453	0	53.4	0	18.2	0	30.98	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		200.76	0	8.5533	0	34.1341	0	26.433	0	54.9	0	18.7	0	30.81	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		191.4	0	8.6663	0	34.1292	0	26.411	0	55.8	0	19.1	0	30.49	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		180.67	0	8.7189	0	34.1105	0	26.387	0	57.4	0	19.6	0	30.62	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		170.51	0	8.7746	0	34.1017	0	26.371	0	59	0	20.2	0	30.09	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		161.06	0	8.828	0	34.092	0	26.355	0	60	0	20.6	0	30.13	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		150.63	0	8.8134	0	34.0766	0	26.344	0	63.5	0	21.8	0	29.51	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		141.13	0	8.8937	0	34.0798	0	26.334	0	66.3	0	22.8	0	29.44	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		130.96	0	9.0009	0	34.0556	0	26.297	0	68.4	0	23.6	0	28.9	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		120.81	0	9.1139	0	34.0333	0	26.26	0	71.8	0	24.8	0	28.55	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		111.21	0	9.3325	0	33.9856	0	26.185	0	76.2	0	26.4	0	27.58	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		101.41	0	9.5528	0	33.8914	0	26.07	0	91	0	31.7	0	26.33	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		96.56	0	9.811	0	33.8874	0	26.024	0	100.3	0	35.1	0	25.58	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		91.62	0	9.9181	0	33.8728	0	25.994	0	103.8	0	36.4	0	25.27	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		86.73	0	10.0572	0	33.85	0	25.951	0	110.4	0	38.9	0	24.73	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		81.59	0	10.1719	0	33.8205	0	25.907	0	120.2	0	42.4	0	24.06	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		76.64	0	10.3318	0	33.8059	0	25.867	0	124.9	0	44.2	0	23.72	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		71.76	0	10.2979	0	33.7935	0	25.863	0	129.8	0	45.9	0	23.57	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		66.67	0	9.7727	0	33.6366	0	25.821	0	136.7	0	47.8	0	22.53	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		61.36	0	10.7397	0	33.7212	0	25.725	0	150.2	0	53.6	0	21.38	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		56.62	0	11.2346	0	33.6328	0	25.562	0	157.5	0	56.8	0	19.65	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		51.55	0	11.3616	0	33.6172	0	25.526	0	171.5	0	62	0	18.12	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		46.5	0	11.4411	0	33.6204	0	25.514	0	180.2	0	65.3	0	17.5	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		41.76	0	11.4499	0	33.622	0	25.514	0	185.7	0	67.3	0	17.44	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		36.41	0	11.5378	0	33.6017	0	25.481	0	189.3	0	68.7	0	16.97	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		31.53	0	12.3286	0	33.4938	0	25.241	0	193.7	0	71.4	0	13.85	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		26.7	0	13.1744	0	33.3988	0	24.995	0	231.1	0	86.7	0	9.74	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		21.8	0	13.9345	0	33.3959	0	24.837	0	248.6	0	94.8	0	6.73	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		16.74	0	14.2087	0	33.398	0	24.781	0	258	0	98.9	0	5.6	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		11.48	0	14.3548	0	33.3962	0	24.749	0	262.8	0	101	0	5.51	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879		7.75	0	14.3592	0	33.3959	0	24.747	0	264.8	0	101.8	0	5.71	0
5145MtyBay	6	C	9/20/2007	1:44	237.302	36.879															
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		1001.63	0	3.9847	0	34.4344	0	27.288	0	14.8	0	4.5	0	43.13	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		950.92	0	4.1248	0	34.421	0	27.261	0	12.9	0	4	0	43.01	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		901.65	0	4.2415	0	34.4074	0	27.237	0	11.5	0	3.5	0	43.02	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		850.98	0	4.3817	0	34.378	0	27.197	0	10.1	0	3.1	0	42.94	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		801.41	0	4.5406	0	34.354	0	27.159	0	9.2	0	2.9	0	42.58	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		751.2	0	4.8133	0	34.3323	0	27.109	0	8.6	0	2.7	0	42.24	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		700.65	0	4.927	0	34.2977	0	27.067	0	9.4	0	2.9	0	41.89	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		651.24	0	5.1938	0	34.2817	0	27.022	0	11.3	0	3.6	0	40.82	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		601.6	0	5.4113	0	34.2632	0	26.979	0	12.8	0	4.1	0	40.44	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		551.62	0	5.5557	0	34.2199	0	26.926	0	15.7	0	5	0	39.9	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		501.62	0	5.7401	0	34.166	0	26.858	0	24	0	7.7	0	39.17	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		451.05	0	6.3289	0	34.173	0	26.786	0	29.6	0	9.6	0	37.46	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		401.4	0	6.2133	0	34.1119	0	26.751	0	37.6	0	12.2	0	37.62	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		380.52	0	6.4059	0	34.1027	0	26.718	0	41.6	0	13.5	0	36.93	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		361.09	0	6.5182	0	34.0971	0	26.698	0	44.8	0	14.6	0	36.7	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		350.74	0	6.6361	0	34.0919	0	26.678	0	46.2	0	15.1	0	36.13	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		341.46	0	6.7734	0	34.0962	0	26.662	0	47.6	0	15.6	0	35.85	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		331.2	0	6.8697	0	34.0879	0	26.642	0	49.7	0	16.3	0	35.52	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		320.98	0	6.9523	0	34.087	0	26.63	0	51.8	0	17	0	35.06	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		311.02	0	7.1412	0	34.1022	0	26.616	0	52.5	0	17.3	0	34.53	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		301.56	0	7.7745	0	34.184	0	26.592	0	47.2	0	15.8	0	33.12	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		291.39	0	7.8507	0	34.1941	0	26.589	0	43.2	0	14.5	0	32.97	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		280.89	0	7.9638	0	34.1922	0	26.571	0	43	0	14.5	0	32.7	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		270.89	0	8.1213	0	34.1781	0	26.535	0	45.9	0	15.5	0	32.07	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		261.71	0	8.2056	0	34.1711	0	26.517	0	47.9	0	16.2	0	31.78	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		251.5	0	8.3051	0	34.1576	0	26.49	0	50.5	0	17.1	0	31.35	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		241.67	0	8.3855	0	34.1553	0	26.476	0	52.5	0	17.8	0	31.13	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		231.1	0	8.4953	0	34.1465	0	26.452	0	55.1	0	18.8	0	30.75	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		221.62	0	8.6106	0	34.1444	0	26.432	0	55.9	0	19.1	0	30.63	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		211.58	0	8.6591	0	34.1308	0	26.413	0	56.4	0	19.3	0	30.66	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		198.33	0	8.7089	0	34.1195	0	26.396	0	56.3	0	19.3	0	30.52	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		190.77	0	8.7287	0	34.1125	0	26.387	0	57.4	0	19.6	0	30.45	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		181.48	0	8.752	0	34.109	0	26.381	0	58.4	0	20	0	30.32	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		171.34	0	8.8094	0	34.101	0	26.365	0	60.6	0	20.8	0	29.87	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		161.69	0	8.9192	0	34.0868	0	26.336	0	63.3	0	21.7	0	29.56	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		151.51	0	8.9647	0	34.0743	0	26.318	0	65.5	0	22.5	0	29.28	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		140.77	0	9.0665	0	34.0398	0	26.273	0	68.9	0	23.7	0	28.9	0
