//0																					
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		     7.67	0	 14.5560	0	33.4531	0	24.754	0	291.3	0	112.5	0	03.92	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655																	
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		   201.59	0	  9.2013	0	34.0048	0	26.222	0	75.0	0	25.9	0	26.86	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		   190.87	0	  9.2564	0	33.9953	0	26.206	0	78.7	0	27.2	0	26.68	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		   181.41	0	  9.3486	0	33.9754	0	26.174	0	81.6	0	28.3	0	26.43	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		   170.73	0	  9.4519	0	33.9512	0	26.137	0	84.6	0	29.4	0	25.86	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		   161.44	0	  9.5505	0	33.9191	0	26.094	0	89.1	0	31.0	0	25.58	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		   150.93	0	  9.5715	0	33.9126	0	26.085	0	93.9	0	32.7	0	25.49	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		   140.06	0	  9.6139	0	33.9004	0	26.068	0	96.7	0	33.7	0	25.07	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		   131.39	0	  9.6532	0	33.8882	0	26.051	0	98.8	0	34.5	0	24.82	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		   121.55	0	  9.6933	0	33.8684	0	26.028	0	102.4	0	35.8	0	24.62	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		   111.13	0	  9.7240	0	33.8541	0	26.011	0	107.0	0	37.4	0	24.52	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		   100.92	0	  9.7858	0	33.8251	0	25.976	0	110.8	0	38.8	0	23.92	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    96.41	0	  9.8185	0	33.8110	0	25.959	0	114.8	0	40.2	0	23.74	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    90.96	0	  9.9104	0	33.8010	0	25.935	0	117.8	0	41.3	0	23.67	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    86.70	0	  9.9656	0	33.7904	0	25.917	0	120.2	0	42.2	0	23.06	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    81.61	0	  9.9570	0	33.7780	0	25.908	0	122.9	0	43.2	0	22.94	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    76.45	0	  9.9623	0	33.7697	0	25.9	0	124.7	0	43.8	0	22.73	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    71.47	0	  9.9702	0	33.7682	0	25.898	0	126.5	0	44.4	0	22.72	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    66.57	0	 10.0059	0	33.7601	0	25.885	0	128.2	0	45.1	0	22.54	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    60.99	0	  9.9800	0	33.7314	0	25.865	0	131.3	0	46.1	0	22.08	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    56.39	0	 10.1188	0	33.6972	0	25.813	0	135.4	0	47.7	0	21.54	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    51.18	0	 10.2126	0	33.6643	0	25.77	0	141.0	0	49.8	0	20.45	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    46.62	0	 10.3069	0	33.6136	0	25.711	0	150.2	0	53.1	0	19.44	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    41.86	0	 10.4471	0	33.5718	0	25.652	0	158.5	0	56.2	0	18.56	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    36.86	0	 10.6213	0	33.5732	0	25.622	0	172.0	0	61.2	0	17.80	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    31.74	0	 10.9567	0	33.5321	0	25.528	0	185.7	0	66.5	0	16.07	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    26.84	0	 11.4735	0	33.5054	0	25.412	0	207.0	0	75.0	0	14.17	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    21.55	0	 11.7972	0	33.4546	0	25.309	0	225.8	0	82.3	0	11.96	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    16.86	0	 11.4806	0	33.3165	0	25.252	0	239.6	0	86.7	0	10.74	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		    11.80	0	 13.6481	0	33.4605	0	24.95	0	265.5	0	100.7	0	03.63	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680		     7.71	0	 14.2881	0	33.4861	0	24.839	0	326.1	0	125.3	0	00.64	0
6401MtyBay	 8	C	08/06/2009	06:20	237.633	 36.680																	
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		   201.63	0	  9.0100	0	34.0559	0	26.296	0	64.7	0	22.3	0	27.84	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		   191.14	0	  9.1088	0	34.0300	0	26.258	0	69.1	0	23.9	0	27.41	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		   181.70	0	  9.1709	0	34.0112	0	26.233	0	73.9	0	25.5	0	27.06	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		   171.42	0	  9.2551	0	33.9936	0	26.204	0	77.4	0	26.8	0	26.92	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		   161.17	0	  9.3697	0	33.9627	0	26.16	0	81.6	0	28.3	0	26.13	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		   150.99	0	  9.4666	0	33.9363	0	26.122	0	87.3	0	30.3	0	25.84	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		   141.54	0	  9.5410	0	33.8984	0	26.078	0	94.1	0	32.7	0	25.55	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		   131.20	0	  9.6642	0	33.8863	0	26.048	0	98.7	0	34.5	0	24.72	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		   121.28	0	  9.6547	0	33.8640	0	26.031	0	101.8	0	35.5	0	24.84	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		   111.42	0	  9.7940	0	33.8568	0	26.001	0	105.9	0	37.1	0	24.38	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		   100.88	0	  9.8937	0	33.8175	0	25.952	0	110.3	0	38.7	0	23.39	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    96.52	0	  9.9303	0	33.7997	0	25.931	0	113.5	0	39.8	0	23.35	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    91.37	0	  9.9630	0	33.7809	0	25.91	0	117.6	0	41.3	0	23.06	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    86.18	0	  9.9555	0	33.7771	0	25.908	0	122.0	0	42.8	0	23.04	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    81.12	0	  9.9626	0	33.7700	0	25.901	0	124.7	0	43.8	0	22.96	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    76.09	0	  9.9912	0	33.7632	0	25.89	0	126.4	0	44.4	0	22.74	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    71.20	0	 10.0266	0	33.7544	0	25.877	0	129.1	0	45.4	0	22.67	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    66.48	0	 10.1169	0	33.7064	0	25.821	0	133.5	0	47.0	0	21.78	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    61.18	0	 10.1526	0	33.6877	0	25.8	0	139.3	0	49.1	0	21.23	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    56.62	0	 10.2252	0	33.6673	0	25.77	0	144.1	0	50.9	0	20.39	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    51.78	0	 10.3230	0	33.5886	0	25.687	0	151.2	0	53.4	0	18.99	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    46.70	0	 10.5436	0	33.5650	0	25.629	0	159.0	0	56.5	0	17.69	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    41.52	0	 10.8085	0	33.5612	0	25.579	0	178.6	0	63.8	0	16.09	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    36.81	0	 11.0339	0	33.5306	0	25.513	0	192.3	0	69.0	0	15.43	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    31.89	0	 11.2483	0	33.4951	0	25.445	0	205.7	0	74.1	0	15.19	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    26.72	0	 11.7549	0	33.4463	0	25.31	0	222.7	0	81.1	0	11.50	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    21.85	0	 12.0483	0	33.3573	0	25.18	0	241.7	0	88.5	0	09.11	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    16.76	0	 13.5913	0	33.4717	0	24.971	0	274.6	0	104.0	0	03.42	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		    11.68	0	 13.9290	0	33.4901	0	24.917	0	320.1	0	122.1	0	00.69	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707		     7.42	0	 14.1851	0	33.4711	0	24.848	0	338.0	0	129.6	0	00.75	0
6401MtyBay	 9	C	08/06/2009	09:02	237.629	 36.707																	
